strategy_id,reason,day,n,first_seen_ts,last_seen_ts
wave9_mirror_v1,category=unknown not in strategy whitelist,2026-05-02,12,1777754500,1777754584
wave9_mirror_v1,price out of bounds: 0.003,2026-05-02,12,1777752704,1777766270
wave9_mirror_v1,hours_to_res=-493826.7 < 72,2026-05-03,12,1777776108,1777776206
wave9_mirror_v1,"entry_price=0.021 outside [0.1, 0.4)",2026-05-02,12,1777759928,1777764458
wave9_mirror_v1,"entry_price=0.023 outside [0.1, 0.4)",2026-05-02,11,1777752686,1777759974
wave9_mirror_v1,hours_to_res=-493830.5 < 72,2026-05-03,11,1777789660,1777789742
wave9_mirror_v1,"entry_price=0.044 outside [0.1, 0.4)",2026-05-03,11,1777767106,1777792406
wave9_mirror_v1,"entry_price=0.042 outside [0.1, 0.4)",2026-05-03,11,1777768008,1777801184
wave9_mirror_v1,"entry_price=0.025 outside [0.1, 0.4)",2026-05-02,11,1777753590,1777756378
wave9_mirror_v1,"entry_price=0.560 outside [0.1, 0.4)",2026-05-03,10,1777775280,1777805680
wave9_mirror_v1,price out of bounds: 0.9969999989978283,2026-05-03,10,1777779758,1777795144
wave9_mirror_v1,hours_to_res=-493826.9 < 72,2026-05-03,10,1777777004,1777777016
wave9_mirror_v1,"entry_price=0.015 outside [0.1, 0.4)",2026-05-03,10,1777773428,1777805680
wave9_mirror_v1,"entry_price=0.019 outside [0.1, 0.4)",2026-05-02,10,1777753658,1777764478
wave9_mirror_v1,"entry_price=0.830 outside [0.1, 0.4)",2026-05-03,10,1777767170,1777801460
wave9_mirror_v1,"entry_price=0.620 outside [0.1, 0.4)",2026-05-02,10,1777755468,1777763578
wave9_mirror_v1,"entry_price=0.038 outside [0.1, 0.4)",2026-05-03,10,1777775244,1777794256
wave9_mirror_v1,hours_to_res=-493823.7 < 72,2026-05-02,10,1777765290,1777765366
wave9_mirror_v1,hours_to_res=-493827.0 < 72,2026-05-03,10,1777777020,1777777076
wave9_mirror_v1,"entry_price=0.100 outside [0.1, 0.4)",2026-05-02,9,1777754564,1777764460
wave9_mirror_v1,"entry_price=0.009 outside [0.1, 0.4)",2026-05-02,9,1777758166,1777759960
wave9_mirror_v1,"entry_price=0.043 outside [0.1, 0.4)",2026-05-03,9,1777775260,1777807674
wave9_mirror_v1,"entry_price=0.820 outside [0.1, 0.4)",2026-05-03,9,1777767116,1777804770
wave9_mirror_v1,"entry_price=0.023 outside [0.1, 0.4)",2026-05-03,9,1777769832,1777805686
wave9_mirror_v1,"entry_price=0.020 outside [0.1, 0.4)",2026-05-03,9,1777777928,1777797838
wave9_mirror_v1,hours_to_res=-493824.2 < 72,2026-05-03,9,1777767098,1777767176
wave9_mirror_v1,"entry_price=0.570 outside [0.1, 0.4)",2026-05-03,9,1777772520,1777807678
wave9_mirror_v1,hours_to_res=-493835.2 < 72,2026-05-03,9,1777806610,1777806816
wave9_mirror_v1,"entry_price=0.031 outside [0.1, 0.4)",2026-05-02,9,1777759954,1777759954
wave9_mirror_v1,hours_to_res=-493831.0 < 72,2026-05-03,9,1777791450,1777791540
wave9_mirror_v1,"entry_price=0.810 outside [0.1, 0.4)",2026-05-03,8,1777773432,1777805928
wave9_mirror_v1,"entry_price=0.440 outside [0.1, 0.4)",2026-05-03,8,1777767152,1777804770
wave9_mirror_v1,"entry_price=0.030 outside [0.1, 0.4)",2026-05-02,8,1777756382,1777759980
wave9_mirror_v1,hours_to_res=5806.3 > 2160h cap (=90.0d),2026-05-03,8,1777772508,1777772536
wave9_mirror_v1,price out of bounds: 0.99699999998006,2026-05-03,8,1777780678,1777796900
wave9_mirror_v1,"entry_price=0.016 outside [0.1, 0.4)",2026-05-02,8,1777759954,1777763516
wave9_mirror_v1,"entry_price=0.015 outside [0.1, 0.4)",2026-05-02,8,1777759954,1777759974
wave9_mirror_v1,"entry_price=0.550 outside [0.1, 0.4)",2026-05-03,8,1777768950,1777803890
wave9_mirror_v1,hours_to_res=-493830.7 < 72,2026-05-03,8,1777790540,1777790638
wave9_mirror_v1,"entry_price=0.032 outside [0.1, 0.4)",2026-05-03,8,1777785138,1777790618
wave9_mirror_v1,hours_to_res=-493828.5 < 72,2026-05-03,7,1777782438,1777782478
wave9_mirror_v1,"entry_price=0.027 outside [0.1, 0.4)",2026-05-02,7,1777759962,1777766216
wave9_mirror_v1,"entry_price=0.059 outside [0.1, 0.4)",2026-05-03,7,1777787932,1777807496
wave9_mirror_v1,"entry_price=0.006 outside [0.1, 0.4)",2026-05-03,7,1777775268,1777805684
wave9_mirror_v1,"entry_price=0.009 outside [0.1, 0.4)",2026-05-03,7,1777776120,1777801454
wave9_mirror_v1,"entry_price=0.017 outside [0.1, 0.4)",2026-05-03,7,1777785172,1777796896
wave9_mirror_v1,"entry_price=0.840 outside [0.1, 0.4)",2026-05-03,7,1777777014,1777796656
wave9_mirror_v1,"entry_price=0.630 outside [0.1, 0.4)",2026-05-03,7,1777770734,1777801404
wave9_mirror_v1,hours_to_res=-493824.0 < 72,2026-05-02,7,1777766222,1777766298
wave9_mirror_v1,hours_to_res=-493833.7 < 72,2026-05-03,6,1777801382,1777801456
wave9_mirror_v1,"entry_price=0.027 outside [0.1, 0.4)",2026-05-03,6,1777773430,1777803182
wave9_mirror_v1,"entry_price=0.960 outside [0.1, 0.4)",2026-05-03,6,1777773476,1777785134
wave9_mirror_v1,"entry_price=0.890 outside [0.1, 0.4)",2026-05-03,6,1777786090,1777795140
wave9_mirror_v1,"entry_price=0.900 outside [0.1, 0.4)",2026-05-03,6,1777767110,1777795130
wave9_mirror_v1,"entry_price=0.048 outside [0.1, 0.4)",2026-05-03,6,1777768074,1777782456
wave9_mirror_v1,hours_to_res=-493827.7 < 72,2026-05-03,6,1777779744,1777779844
wave9_mirror_v1,hours_to_res=-493828.0 < 72,2026-05-03,6,1777780622,1777780684
wave9_mirror_v1,"entry_price=0.058 outside [0.1, 0.4)",2026-05-03,6,1777776184,1777807504
wave9_mirror_v1,"entry_price=0.540 outside [0.1, 0.4)",2026-05-02,6,1777753570,1777764460
wave9_mirror_v1,"entry_price=0.550 outside [0.1, 0.4)",2026-05-02,6,1777753640,1777761754
wave9_mirror_v1,"entry_price=0.014 outside [0.1, 0.4)",2026-05-03,6,1777778850,1777806776
wave9_mirror_v1,"entry_price=0.020 outside [0.1, 0.4)",2026-05-02,6,1777758174,1777763492
wave9_mirror_v1,"entry_price=0.910 outside [0.1, 0.4)",2026-05-03,5,1777770780,1777805904
wave9_mirror_v1,category=tradeable_other not in strategy whitelist,2026-05-02,5,1777752700,1777764472
wave9_mirror_v1,"entry_price=0.050 outside [0.1, 0.4)",2026-05-02,5,1777753570,1777763516
wave9_mirror_v1,hours_to_res=-4.5 < 72,2026-05-03,5,1777782456,1777782512
wave9_mirror_v1,hours_to_res=-493820.2 < 72,2026-05-02,5,1777752684,1777752770
wave9_mirror_v1,hours_to_res=5797.8 > 2160h cap (=90.0d),2026-05-03,5,1777802968,1777803218
wave9_mirror_v1,"entry_price=0.820 outside [0.1, 0.4)",2026-05-02,5,1777757264,1777764462
wave9_mirror_v1,"entry_price=0.036 outside [0.1, 0.4)",2026-05-03,5,1777773514,1777806794
wave9_mirror_v1,hours_to_res=-493832.0 < 72,2026-05-03,5,1777795068,1777795126
wave9_mirror_v1,"entry_price=0.040 outside [0.1, 0.4)",2026-05-02,5,1777754562,1777761752
wave9_mirror_v1,"entry_price=0.870 outside [0.1, 0.4)",2026-05-03,5,1777768974,1777802300
wave9_mirror_v1,hours_to_res=-493831.2 < 72,2026-05-03,5,1777792372,1777792414
wave9_mirror_v1,"entry_price=0.990 outside [0.1, 0.4)",2026-05-03,5,1777777978,1777798686
wave9_mirror_v1,hours_to_res=-493822.2 < 72,2026-05-02,5,1777759920,1777759962
wave9_mirror_v1,hours_to_res=-493834.0 < 72,2026-05-03,5,1777802304,1777802388
wave9_mirror_v1,"entry_price=0.790 outside [0.1, 0.4)",2026-05-03,5,1777775268,1777785160
wave9_mirror_v1,"entry_price=0.008 outside [0.1, 0.4)",2026-05-02,5,1777752730,1777764396
wave9_mirror_v1,hours_to_res=5804.8 > 2160h cap (=90.0d),2026-05-03,4,1777777924,1777777982
wave9_mirror_v1,"entry_price=0.974 outside [0.1, 0.4)",2026-05-03,4,1777784246,1777790608
wave9_mirror_v1,"entry_price=0.034 outside [0.1, 0.4)",2026-05-03,4,1777780698,1777806776
wave9_mirror_v1,price out of bounds: 0.003000000012,2026-05-03,4,1777773496,1777801458
wave9_mirror_v1,"entry_price=0.780 outside [0.1, 0.4)",2026-05-03,4,1777768914,1777794272
wave9_mirror_v1,hours_to_res=5798.0 > 2160h cap (=90.0d),2026-05-03,4,1777802306,1777802316
wave9_mirror_v1,hours_to_res=-493823.5 < 72,2026-05-02,4,1777764472,1777764474
wave9_mirror_v1,hours_to_res=-493826.5 < 72,2026-05-03,4,1777775230,1777775312
wave9_mirror_v1,hours_to_res=5807.8 > 2160h cap (=90.0d),2026-05-03,4,1777767096,1777767180
wave9_mirror_v1,"entry_price=0.610 outside [0.1, 0.4)",2026-05-03,4,1777780680,1777787930
wave9_mirror_v1,"entry_price=0.910 outside [0.1, 0.4)",2026-05-02,4,1777756376,1777761756
wave9_mirror_v1,"entry_price=0.026 outside [0.1, 0.4)",2026-05-02,4,1777759974,1777766262
wave9_mirror_v1,"entry_price=0.017 outside [0.1, 0.4)",2026-05-02,4,1777752766,1777757246
wave9_mirror_v1,"entry_price=0.420 outside [0.1, 0.4)",2026-05-03,4,1777776108,1777789666
wave9_mirror_v1,"entry_price=0.018 outside [0.1, 0.4)",2026-05-03,4,1777776204,1777805000
wave9_mirror_v1,"entry_price=0.650 outside [0.1, 0.4)",2026-05-03,4,1777787858,1777806796
wave9_mirror_v1,"entry_price=0.450 outside [0.1, 0.4)",2026-05-03,4,1777770764,1777792146
wave9_mirror_v1,"entry_price=0.080 outside [0.1, 0.4)",2026-05-02,4,1777754510,1777766280
wave9_mirror_v1,"entry_price=0.028 outside [0.1, 0.4)",2026-05-03,4,1777777924,1777799616
wave9_mirror_v1,"entry_price=0.960 outside [0.1, 0.4)",2026-05-02,4,1777753668,1777762652
wave9_mirror_v1,"entry_price=0.975 outside [0.1, 0.4)",2026-05-03,4,1777780650,1777789726
wave9_mirror_v1,"entry_price=0.070 outside [0.1, 0.4)",2026-05-02,4,1777756374,1777765362
wave9_mirror_v1,hours_to_res=-493835.0 < 72,2026-05-03,4,1777805888,1777805926
wave9_mirror_v1,"entry_price=0.982 outside [0.1, 0.4)",2026-05-02,4,1777752756,1777753658
wave9_mirror_v1,hours_to_res=-493825.5 < 72,2026-05-03,4,1777771688,1777771710
wave9_mirror_v1,hours_to_res=-493829.0 < 72,2026-05-03,4,1777784314,1777784336
wave9_mirror_v1,"entry_price=0.470 outside [0.1, 0.4)",2026-05-03,4,1777790552,1777807494
wave9_mirror_v1,hours_to_res=-493828.7 < 72,2026-05-03,4,1777783352,1777783372
wave9_mirror_v1,hours_to_res=-493831.1 < 72,2026-05-03,4,1777792120,1777792138
wave9_mirror_v1,hours_to_res=5801.0 > 2160h cap (=90.0d),2026-05-03,4,1777791458,1777791524
wave9_mirror_v1,hours_to_res=-493827.2 < 72,2026-05-03,4,1777777924,1777777936
wave9_mirror_v1,"entry_price=0.860 outside [0.1, 0.4)",2026-05-03,4,1777778884,1777806786
wave9_mirror_v1,hours_to_res=-493830.0 < 72,2026-05-03,4,1777787858,1777787888
wave9_mirror_v1,hours_to_res=-493833.0 < 72,2026-05-03,4,1777798692,1777798756
wave9_mirror_v1,"entry_price=0.039 outside [0.1, 0.4)",2026-05-03,4,1777784330,1777798676
wave9_mirror_v1,"entry_price=0.850 outside [0.1, 0.4)",2026-05-03,4,1777774330,1777790618
wave9_mirror_v1,"entry_price=0.060 outside [0.1, 0.4)",2026-05-02,4,1777753664,1777762652
wave9_mirror_v1,"entry_price=0.490 outside [0.1, 0.4)",2026-05-02,4,1777753574,1777763574
wave9_mirror_v1,"entry_price=0.986 outside [0.1, 0.4)",2026-05-03,4,1777777936,1777789734
wave9_mirror_v1,"entry_price=0.037 outside [0.1, 0.4)",2026-05-03,4,1777798714,1777802328
wave9_mirror_v1,"entry_price=0.710 outside [0.1, 0.4)",2026-05-03,3,1777772510,1777790552
wave9_mirror_v1,"entry_price=0.980 outside [0.1, 0.4)",2026-05-03,3,1777782488,1777795126
wave9_mirror_v1,price out of bounds: 0.9969999999848939,2026-05-03,3,1777777932,1777802386
wave9_mirror_v1,"entry_price=0.979 outside [0.1, 0.4)",2026-05-03,3,1777773510,1777778880
wave9_mirror_v1,category=unknown not in strategy whitelist,2026-05-03,3,1777770762,1777805900
wave9_mirror_v1,hours_to_res=-493833.5 < 72,2026-05-03,3,1777800494,1777800502
wave9_mirror_v1,"entry_price=0.985 outside [0.1, 0.4)",2026-05-03,3,1777777984,1777802064
wave9_mirror_v1,price out of bounds: 0.9969999999814165,2026-05-03,3,1777799598,1777799600
wave9_mirror_v1,price out of bounds: 0.9969999999864547,2026-05-03,3,1777799600,1777799600
wave9_mirror_v1,"entry_price=0.977 outside [0.1, 0.4)",2026-05-03,3,1777791490,1777792378
wave9_mirror_v1,hours_to_res=0.0 < 72,2026-05-02,3,1777766274,1777766292
wave9_mirror_v1,hours_to_res=-493831.7 < 72,2026-05-03,3,1777793950,1777794262
wave9_mirror_v1,"entry_price=0.410 outside [0.1, 0.4)",2026-05-03,3,1777775260,1777776162
wave9_mirror_v1,hours_to_res=5796.8 > 2160h cap (=90.0d),2026-05-03,3,1777806774,1777806820
wave9_mirror_v1,hours_to_res=5797.3 > 2160h cap (=90.0d),2026-05-03,3,1777804778,1777804778
wave9_mirror_v1,hours_to_res=-493829.7 < 72,2026-05-03,3,1777786958,1777786986
wave9_mirror_v1,"entry_price=0.988 outside [0.1, 0.4)",2026-05-03,3,1777777958,1777794204
wave9_mirror_v1,hours_to_res=5798.3 > 2160h cap (=90.0d),2026-05-03,3,1777801176,1777801442
wave9_mirror_v1,hours_to_res=-493829.2 < 72,2026-05-03,3,1777785156,1777785182
wave9_mirror_v1,price out of bounds: 0.9969999999924786,2026-05-03,3,1777799600,1777799600
wave9_mirror_v1,price out of bounds: 0.9969999989978283,2026-05-02,3,1777766224,1777766224
wave9_mirror_v1,hours_to_res=-493828.2 < 72,2026-05-03,3,1777781528,1777781598
wave9_mirror_v1,"entry_price=0.943 outside [0.1, 0.4)",2026-05-03,3,1777778878,1777786092
wave9_mirror_v1,hours_to_res=5801.8 > 2160h cap (=90.0d),2026-05-03,3,1777788746,1777788848
wave9_mirror_v1,"entry_price=0.950 outside [0.1, 0.4)",2026-05-03,3,1777776208,1777806816
wave9_mirror_v1,"entry_price=0.920 outside [0.1, 0.4)",2026-05-03,3,1777767164,1777794206
wave9_mirror_v1,"entry_price=0.993 outside [0.1, 0.4)",2026-05-03,3,1777779740,1777796668
wave9_mirror_v1,"entry_price=0.973 outside [0.1, 0.4)",2026-05-02,3,1777759976,1777759976
wave9_mirror_v1,"entry_price=0.994 outside [0.1, 0.4)",2026-05-03,3,1777768062,1777805904
wave9_mirror_v1,"entry_price=0.510 outside [0.1, 0.4)",2026-05-03,3,1777770744,1777804768
wave9_mirror_v1,hours_to_res=5809.3 > 2160h cap (=90.0d),2026-05-02,3,1777761706,1777761760
wave9_mirror_v1,hours_to_res=5809.5 > 2160h cap (=90.0d),2026-05-02,3,1777760854,1777760878
wave9_mirror_v1,"entry_price=0.995 outside [0.1, 0.4)",2026-05-02,3,1777759954,1777759976
wave9_mirror_v1,hours_to_res=-493826.0 < 72,2026-05-03,3,1777773476,1777773492
wave9_mirror_v1,"entry_price=0.065 outside [0.1, 0.4)",2026-05-02,3,1777756278,1777762656
wave9_mirror_v1,"entry_price=0.024 outside [0.1, 0.4)",2026-05-02,3,1777754578,1777757266
wave9_mirror_v1,"entry_price=0.540 outside [0.1, 0.4)",2026-05-03,3,1777770780,1777772556
wave9_mirror_v1,"entry_price=0.041 outside [0.1, 0.4)",2026-05-03,3,1777773482,1777791476
wave9_mirror_v1,hours_to_res=5811.3 > 2160h cap (=90.0d),2026-05-02,3,1777754490,1777754568
wave9_mirror_v1,"entry_price=0.870 outside [0.1, 0.4)",2026-05-02,3,1777754540,1777759966
wave9_mirror_v1,hours_to_res=5813.3 > 2160h cap (=90.0d),2026-05-03,3,1777790578,1777790606
wave9_mirror_v1,"entry_price=0.670 outside [0.1, 0.4)",2026-05-03,3,1777776184,1777804098
wave9_mirror_v1,price out of bounds: 0.9969999999715264,2026-05-03,3,1777799580,1777799580
wave9_mirror_v1,"entry_price=0.039 outside [0.1, 0.4)",2026-05-02,3,1777752702,1777763504
wave9_mirror_v1,hours_to_res=7960.0 > 2160h cap (=90.0d),2026-05-03,3,1777795138,1777795146
wave9_mirror_v1,"entry_price=0.062 outside [0.1, 0.4)",2026-05-03,3,1777776118,1777794266
wave9_mirror_v1,"entry_price=0.570 outside [0.1, 0.4)",2026-05-02,3,1777761764,1777764478
wave9_mirror_v1,"entry_price=0.800 outside [0.1, 0.4)",2026-05-03,3,1777778876,1777795076
wave9_mirror_v1,"entry_price=0.800 outside [0.1, 0.4)",2026-05-02,3,1777754580,1777766296
wave9_mirror_v1,"entry_price=0.580 outside [0.1, 0.4)",2026-05-02,3,1777761772,1777761784
wave9_mirror_v1,"entry_price=0.740 outside [0.1, 0.4)",2026-05-03,3,1777787010,1777804094
wave9_mirror_v1,price out of bounds: 0.9969999999577182,2026-05-03,3,1777799632,1777799634
wave9_mirror_v1,"entry_price=0.690 outside [0.1, 0.4)",2026-05-02,3,1777762652,1777763484
wave9_mirror_v1,"entry_price=0.061 outside [0.1, 0.4)",2026-05-03,3,1777780666,1777789682
wave9_mirror_v1,"entry_price=0.600 outside [0.1, 0.4)",2026-05-03,3,1777781548,1777791532
wave9_mirror_v1,hours_to_res=-493823.2 < 72,2026-05-02,3,1777763506,1777763516
wave9_mirror_v1,"entry_price=0.029 outside [0.1, 0.4)",2026-05-03,3,1777777008,1777802072
wave9_mirror_v1,"entry_price=0.640 outside [0.1, 0.4)",2026-05-03,3,1777776126,1777780712
wave9_mirror_v1,price out of bounds: 0.9969999997242013,2026-05-03,3,1777796656,1777796656
wave9_mirror_v1,hours_to_res=5801.3 > 2160h cap (=90.0d),2026-05-03,2,1777790544,1777790552
wave9_mirror_v1,"entry_price=0.053 outside [0.1, 0.4)",2026-05-02,2,1777759074,1777763510
wave9_mirror_v1,"entry_price=0.934 outside [0.1, 0.4)",2026-05-02,2,1777762610,1777765366
wave9_mirror_v1,"entry_price=0.940 outside [0.1, 0.4)",2026-05-03,2,1777777020,1777782468
wave9_mirror_v1,"entry_price=0.957 outside [0.1, 0.4)",2026-05-03,2,1777780648,1777795736
wave9_mirror_v1,"entry_price=0.067 outside [0.1, 0.4)",2026-05-03,2,1777775296,1777776120
wave9_mirror_v1,"entry_price=0.068 outside [0.1, 0.4)",2026-05-03,2,1777771712,1777795968
wave9_mirror_v1,"entry_price=0.980 outside [0.1, 0.4)",2026-05-02,2,1777756296,1777759954
wave9_mirror_v1,"entry_price=0.071 outside [0.1, 0.4)",2026-05-03,2,1777787924,1777802300
wave9_mirror_v1,"entry_price=0.072 outside [0.1, 0.4)",2026-05-02,2,1777764418,1777766274
wave9_mirror_v1,"entry_price=0.987 outside [0.1, 0.4)",2026-05-03,2,1777796040,1777807508
wave9_mirror_v1,price out of bounds: 0.9969999935859662,2026-05-03,2,1777793284,1777801392
wave9_mirror_v1,"entry_price=0.073 outside [0.1, 0.4)",2026-05-03,2,1777769834,1777772570
wave9_mirror_v1,"entry_price=0.074 outside [0.1, 0.4)",2026-05-03,2,1777779746,1777801450
wave9_mirror_v1,"entry_price=0.075 outside [0.1, 0.4)",2026-05-03,2,1777774400,1777805024
wave9_mirror_v1,"entry_price=0.993 outside [0.1, 0.4)",2026-05-02,2,1777759954,1777759976
wave9_mirror_v1,hours_to_res=-493820.7 < 72,2026-05-02,2,1777754554,1777754566
wave9_mirror_v1,price out of bounds: 0.996999999681461,2026-05-03,2,1777774350,1777774350
wave9_mirror_v1,hours_to_res=-493822.5 < 72,2026-05-02,2,1777760846,1777760862
wave9_mirror_v1,"entry_price=0.086 outside [0.1, 0.4)",2026-05-03,2,1777767142,1777767156
wave9_mirror_v1,"entry_price=0.088 outside [0.1, 0.4)",2026-05-03,2,1777768906,1777773492
wave9_mirror_v1,hours_to_res=-493825.2 < 72,2026-05-03,2,1777770766,1777770782
wave9_mirror_v1,hours_to_res=-493825.7 < 72,2026-05-03,2,1777772506,1777772576
wave9_mirror_v1,price out of bounds: 0.9969999999737631,2026-05-03,2,1777789686,1777801388
wave9_mirror_v1,price out of bounds: 0.9969999999750749,2026-05-03,2,1777767170,1777789672
wave9_mirror_v1,price out of bounds: 0.9969999999773409,2026-05-03,2,1777773426,1777784252
wave9_mirror_v1,hours_to_res=-493829.5 < 72,2026-05-03,2,1777786050,1777786088
wave9_mirror_v1,price out of bounds: 0.9969999999792292,2026-05-03,2,1777777960,1777789674
wave9_mirror_v1,hours_to_res=-493831.9 < 72,2026-05-03,2,1777794848,1777794854
wave9_mirror_v1,price out of bounds: 0.9969999999808269,2026-05-03,2,1777780702,1777801384
wave9_mirror_v1,hours_to_res=-493832.7 < 72,2026-05-03,2,1777797822,1777797836
wave9_mirror_v1,price out of bounds: 0.9969999999833833,2026-05-03,2,1777773496,1777799578
wave9_mirror_v1,hours_to_res=-493834.2 < 72,2026-05-03,2,1777802968,1777802972
wave9_mirror_v1,"entry_price=0.098 outside [0.1, 0.4)",2026-05-03,2,1777780650,1777791484
wave9_mirror_v1,hours_to_res=-493834.7 < 72,2026-05-03,2,1777805014,1777805026
wave9_mirror_v1,hours_to_res=-493834.9 < 72,2026-05-03,2,1777805684,1777805684
wave9_mirror_v1,hours_to_res=-493835.4 < 72,2026-05-03,2,1777807504,1777807504
wave9_mirror_v1,hours_to_res=-6.2 < 72,2026-05-03,2,1777788770,1777788772
wave9_mirror_v1,price out of bounds: 0.9969999999861527,2026-05-02,2,1777753662,1777764458
wave9_mirror_v1,hours_to_res=-8.7 < 72,2026-05-03,2,1777797814,1777797820
wave9_mirror_v1,"entry_price=0.410 outside [0.1, 0.4)",2026-05-02,2,1777753680,1777759066
wave9_mirror_v1,"entry_price=0.430 outside [0.1, 0.4)",2026-05-03,2,1777776172,1777778866
wave9_mirror_v1,hours_to_res=5797.1 > 2160h cap (=90.0d),2026-05-03,2,1777805678,1777805684
wave9_mirror_v1,hours_to_res=5798.1 > 2160h cap (=90.0d),2026-05-03,2,1777802070,1777802074
wave9_mirror_v1,"entry_price=0.450 outside [0.1, 0.4)",2026-05-02,2,1777761722,1777766258
wave9_mirror_v1,"entry_price=0.460 outside [0.1, 0.4)",2026-05-02,2,1777757220,1777764472
wave9_mirror_v1,"entry_price=0.460 outside [0.1, 0.4)",2026-05-03,2,1777778942,1777790592
wave9_mirror_v1,"entry_price=0.470 outside [0.1, 0.4)",2026-05-02,2,1777756280,1777762600
wave9_mirror_v1,hours_to_res=5801.5 > 2160h cap (=90.0d),2026-05-03,2,1777789662,1777789664
wave9_mirror_v1,hours_to_res=5802.3 > 2160h cap (=90.0d),2026-05-03,2,1777787012,1777787012
wave9_mirror_v1,hours_to_res=5803.8 > 2160h cap (=90.0d),2026-05-03,2,1777781542,1777781552
wave9_mirror_v1,hours_to_res=5804.3 > 2160h cap (=90.0d),2026-05-03,2,1777779766,1777779776
wave9_mirror_v1,hours_to_res=5805.8 > 2160h cap (=90.0d),2026-05-03,2,1777774342,1777774376
wave9_mirror_v1,"entry_price=0.500 outside [0.1, 0.4)",2026-05-03,2,1777776130,1777782452
wave9_mirror_v1,"entry_price=0.530 outside [0.1, 0.4)",2026-05-02,2,1777759962,1777761762
wave9_mirror_v1,hours_to_res=5809.8 > 2160h cap (=90.0d),2026-05-02,2,1777759962,1777759976
wave9_mirror_v1,"entry_price=0.530 outside [0.1, 0.4)",2026-05-03,2,1777773492,1777776126
wave9_mirror_v1,hours_to_res=5811.8 > 2160h cap (=90.0d),2026-05-02,2,1777752730,1777752738
wave9_mirror_v1,hours_to_res=5828.1 > 2160h cap (=90.0d),2026-05-02,2,1777760790,1777760790
wave9_mirror_v1,"entry_price=0.560 outside [0.1, 0.4)",2026-05-02,2,1777761720,1777761744
wave9_mirror_v1,"entry_price=0.590 outside [0.1, 0.4)",2026-05-03,2,1777772556,1777776174
wave9_mirror_v1,price out of bounds: 0.997999009983992,2026-05-03,2,1777794188,1777795080
wave9_mirror_v1,"entry_price=0.660 outside [0.1, 0.4)",2026-05-02,2,1777752728,1777758180
wave9_mirror_v1,price out of bounds: 0.9979999979840399,2026-05-03,2,1777793292,1777798742
wave9_mirror_v1,"entry_price=0.660 outside [0.1, 0.4)",2026-05-03,2,1777800510,1777802366
wave9_mirror_v1,"entry_price=0.014 outside [0.1, 0.4)",2026-05-02,2,1777754492,1777755470
wave9_mirror_v1,"entry_price=0.011 outside [0.1, 0.4)",2026-05-02,2,1777766290,1777766290
wave9_mirror_v1,"entry_price=0.697 outside [0.1, 0.4)",2026-05-02,2,1777756296,1777766276
wave9_mirror_v1,"entry_price=0.700 outside [0.1, 0.4)",2026-05-03,2,1777781526,1777784334
wave9_mirror_v1,"entry_price=0.028 outside [0.1, 0.4)",2026-05-02,2,1777755438,1777762654
wave9_mirror_v1,"entry_price=0.730 outside [0.1, 0.4)",2026-05-02,2,1777759008,1777766268
wave9_mirror_v1,"entry_price=0.730 outside [0.1, 0.4)",2026-05-03,2,1777799578,1777800564
wave9_mirror_v1,"entry_price=0.732 outside [0.1, 0.4)",2026-05-02,2,1777766274,1777766274
wave9_mirror_v1,"entry_price=0.750 outside [0.1, 0.4)",2026-05-03,2,1777777946,1777791510
wave9_mirror_v1,price out of bounds: 0.998999001998999,2026-05-03,2,1777772556,1777786080
wave9_mirror_v1,price out of bounds: 0.9989998545867573,2026-05-03,2,1777794262,1777794262
wave9_mirror_v1,price out of bounds: 0.99899990099909,2026-05-03,2,1777776112,1777776112
wave9_mirror_v1,"entry_price=0.797 outside [0.1, 0.4)",2026-05-02,2,1777765320,1777765322
wave9_mirror_v1,"entry_price=0.814 outside [0.1, 0.4)",2026-05-03,2,1777796656,1777796882
wave9_mirror_v1,"entry_price=0.838 outside [0.1, 0.4)",2026-05-02,2,1777752764,1777752768
wave9_mirror_v1,price out of bounds: 0.9989999694463717,2026-05-03,2,1777794262,1777794262
wave9_mirror_v1,"entry_price=0.839 outside [0.1, 0.4)",2026-05-02,2,1777752762,1777752762
wave9_mirror_v1,"entry_price=0.860 outside [0.1, 0.4)",2026-05-02,2,1777757230,1777759066
wave9_mirror_v1,"entry_price=0.880 outside [0.1, 0.4)",2026-05-02,2,1777752772,1777753662
wave9_mirror_v1,"entry_price=0.880 outside [0.1, 0.4)",2026-05-03,2,1777804118,1777807678
wave9_mirror_v1,price out of bounds: 0.9989999895047584,2026-05-03,2,1777805016,1777805028
wave9_mirror_v1,price out of bounds: 0.9989999918246971,2026-05-03,2,1777781550,1777787866
wave9_mirror_v1,"entry_price=0.046 outside [0.1, 0.4)",2026-05-03,2,1777775236,1777775238
wave9_mirror_v1,"entry_price=0.048 outside [0.1, 0.4)",2026-05-02,2,1777756282,1777762648
wave9_mirror_v1,"entry_price=0.049 outside [0.1, 0.4)",2026-05-03,2,1777768074,1777802304
wave9_mirror_v1,"entry_price=0.920 outside [0.1, 0.4)",2026-05-02,2,1777759976,1777765366
wave9_mirror_v1,price out of bounds: 0.998999995999005,2026-05-02,2,1777756278,1777756294
wave9_mirror_v1,price out of bounds: 0.9969999997272107,2026-05-03,1,1777776170,1777776170
wave9_mirror_v1,price out of bounds: 0.9969999997681338,2026-05-03,1,1777791506,1777791506
